Id,y
50392,1.8466637401807269
50393,1.7646824090585729
50394,1.3909583740914906
50395,2.0418651011727915
50396,2.4371856971110937
50397,1.8012884820908974
50398,1.5549431423018154
50399,1.5995634556527634
50400,2.348093445796864
50401,1.5277290835585187
50402,1.6735742985229565
50403,1.8951918585377059
50404,1.8666819462167261
50405,2.2577431772699974
50406,2.2974165178779438
50407,2.2461691515885778
50408,2.032378847393846
50409,1.6627307604525554
50410,1.6270507911202707
50411,1.9156287410322088
50412,2.100900040024771
50413,1.829632353971804
50414,1.5770413258385823
50415,1.5228391667571
50416,1.5261975655103819
50417,1.6517208439413422
50418,1.778446271222827
50419,1.720837703423359
50420,1.698117971588374
50421,2.2816985118622535
50422,1.8142522526300677
50423,2.288267453148746
50424,1.3217757541565085
50425,1.7293984887369813
50426,1.980881462269954
50427,2.0606415474814583
50428,2.1453128406233377
50429,2.1015214207817277
50430,2.1294404727588008
50431,1.790433006679149
50432,1.667618276880698
50433,1.2600161484585124
50434,2.1952284622405434
50435,2.392415641343669
50436,1.8770206291042437
50437,2.0061151194383555
50438,1.3773025328505413
50439,1.697160489007726
50440,1.5385703951158325
50441,2.5167564575142722
50442,2.4261107704615554
50443,1.6936040198801594
50444,1.5309486942736856
50445,1.3536094852517757
50446,1.7405592478272016
50447,1.4126773912126822
50448,1.4321739326980008
50449,2.2770458387886867
50450,2.0618960395833503
50451,2.5348695829776506
50452,2.4309198017185683
50453,2.2857311506107623
50454,2.1706293640735637
50455,1.7824954499029122
50456,1.4825169474571496
50457,1.3674824537225234
50458,1.8156728060997134
50459,1.5866961196528493
50460,2.153451754683954
50461,1.7644220787984124
50462,2.2736011114203842
50463,2.0441013272070188
50464,1.5653363191319785
50465,1.3046994005514234
50466,1.2497259816812498
50467,2.2059116638295855
50468,1.9867082153362894
50469,1.4807217947145186
50470,1.3931668349404092
50471,1.8054624363166552
50472,1.9509798364361295
50473,1.6829571087251982
50474,1.9335780340166373
50475,1.5430067317508627
50476,1.546498596227483
50477,2.125922203184458
50478,2.2222225243719413
50479,2.2161982447927544
50480,1.710619663977028
50481,1.996327957474752
50482,2.8032270344738435
50483,1.46484251428374
50484,1.8942752118135067
50485,1.3365922228622922
50486,2.1123455195344243
50487,2.229400386529642
50488,1.852677406298561
50489,1.8291872209200268
50490,1.8562027449076606
50491,2.5503379914783126
50492,2.2635183932773124
50493,2.259438184358398
50494,2.3260642034335524
50495,1.2654225987983487
50496,1.434327335134339
50497,1.7045191708772491
50498,1.6846872752784394
50499,1.2506154143605657
50500,1.695949652112235
50501,1.7834736119032186
50502,1.6524598174272351
50503,1.6263201668017588
50504,1.497566149706004
50505,1.787177541440335
50506,1.5089377089934688
50507,2.2982088614264904
50508,2.0422542395120717
50509,1.1618588538624621
50510,1.706081135289291
50511,1.5618936312200695
50512,2.0508064338914953
50513,2.7850901396510017
50514,2.0091182163307058
50515,1.5957190174794764
50516,2.171254430621203
50517,1.9996096891135728
50518,1.1117831778847456
50519,1.1444387999376704
50520,1.8601613743587655
50521,1.8404306975626925
50522,2.004641781199853
50523,1.6068468503193811
50524,2.293684653833313
50525,1.9023894989738666
50526,2.0125386238705834
50527,1.6971822395710174
50528,1.899317951055921
50529,1.0924201344937128
50530,1.6448826791899567
50531,1.9695980480931565
50532,2.2956687754745007
50533,1.6028647293139224
50534,1.9492048654892171
50535,1.9797086161387183
50536,1.720016654305109
50537,1.8251810359395901
50538,2.293123705809232
50539,1.9727481256469943
50540,2.5792610808269183
50541,1.9068597636002584
50542,1.711212840640031
50543,1.2927042135856155
50544,1.6852920584544338
50545,2.1576781443116273
50546,2.1920589189816626
50547,1.7745150743669615
50548,2.3064305700693124
50549,2.048484802022566
50550,1.4094895681775297
50551,1.7204890193117564
50552,1.2977154268513917
50553,1.8551860503551474
50554,2.146797095813117
50555,2.0972532666713457
50556,1.355419448576555
50557,2.507528274490151
50558,1.7399339614019929
50559,1.9308653222419112
50560,1.6102419436085214
50561,1.7590906418736894
50562,2.1492361608209736
50563,1.7584932834096954
50564,2.197648454046552
50565,2.3560955768360223
50566,1.9616830050979095
50567,2.297877897876438
50568,1.5047140420478327
50569,1.6530619196601717
50570,2.0194458340517896
50571,2.636017755435024
50572,2.0675913093489715
50573,1.993182535833732
50574,1.371663637990458
50575,1.9794270978381951
50576,1.3267602291008829
50577,1.813341555923766
50578,2.034722554003305
50579,1.99631504209432
50580,1.7325526498302066
50581,2.0542034372675015
50582,2.5786492784629926
50583,2.1351689522701025
50584,1.4737251391856838
50585,2.0818406775372424
50586,2.0643759988931976
50587,1.5068643660871635
50588,2.2340884608126297
50589,1.9863771769316987
50590,1.7464901008534657
50591,2.5354124274616034
50592,2.240354610632049
50593,2.0375881478566376
50594,2.109277487390136
50595,1.299225646951209
50596,1.842413727485543
50597,1.62099979082463
50598,1.3566839443004395
50599,1.97222889778035
50600,1.46731914224676
50601,1.5411709167401026
50602,2.2680978358552526
50603,1.4209380023837088
50604,1.0715635516733304
50605,1.578436548401914
50606,1.6606805338061923
50607,2.11846631961648
50608,2.252750784303707
50609,2.30388979171486
50610,2.4625950850477185
50611,1.888271291295581
50612,1.5902989031505284
50613,2.264257477980052
50614,1.1493829919831824
50615,1.8758491218040017
50616,1.5609680354241076
50617,1.939368214158442
50618,1.794540587547215
50619,2.5444937841758826
50620,1.4395460121175816
50621,1.4622171484792856
50622,2.085535660188408
50623,2.225506486941726
50624,1.9486567623321367
50625,1.58745443684945
50626,1.8582902526725813
50627,2.208826098910947
50628,2.1844148887995183
50629,1.7930426868477762
50630,2.183674384297309
50631,1.7335804423898367
50632,2.2250238284685655
50633,2.3831319478082897
50634,1.9589356098458683
50635,1.9945071778102061
50636,2.1357542573123904
50637,1.5723909141698438
50638,2.3234150790795822
50639,1.84204497711145
50640,1.7231937930867671
50641,2.2420861742956744
50642,2.1755179979164425
50643,1.697410052003507
50644,1.5267728472181572
50645,1.5867108689484373
50646,1.9807964611241777
50647,2.0430056237977237
50648,1.4811680583171638
50649,1.8059819597921751
50650,1.9692455419213628
50651,1.3590222101367324
50652,2.500180121901141
50653,1.8606146429328616
50654,2.306887706189931
50655,1.6657058786168957
50656,1.6553332778550711
50657,1.5992248167333316
50658,1.437255720866327
50659,2.358016933924429
50660,2.300667354951554
50661,1.937393871370105
50662,1.931828228145156
50663,1.7245934989824416
50664,2.3548278150594433
50665,1.620401853839831
50666,1.7341647328293734
50667,1.8442919659741532
50668,1.0685804349486308
50669,2.603261125008996
50670,1.7622389648689838
50671,1.9182193922427433
50672,1.6269185763890204
50673,1.0787731373473646
50674,2.1809423759666458
50675,2.010543643189166
50676,2.063551299490121
50677,1.4177657791361273
50678,1.9574848096300972
50679,1.8760984457995864
50680,2.1154347086268332
50681,2.122184415964246
50682,1.1430289908739022
50683,2.2211316995573473
50684,2.1482188651521046
50685,1.6953931802402447
50686,1.5398069419460048
50687,1.6926890039044187
50688,1.4264237480528719
50689,2.1200377120048195
50690,2.4650217616311796
50691,1.8834655302414012
50692,1.6449572656820575
50693,1.4674042017404259
50694,2.3338978460901316
50695,2.4506963050696418
50696,2.5071278355246633
50697,0.9342926964003895
50698,1.6428695487739304
50699,2.104988677869263
50700,1.3681620793295766
50701,2.006410170025771
50702,1.100659092978666
50703,2.325763138044905
50704,1.8917613917419236
50705,1.8747978725903574
50706,1.1309519084128938
50707,1.6322079104928071
50708,1.5035201638920208
50709,1.7507854363668969
50710,2.6219914194229843
50711,1.4150956576262939
50712,1.889934217246057
50713,1.554008756546268
50714,1.8843684593673107
50715,1.3400375516219047
50716,1.287183744429651
50717,2.0122797255445124
50718,2.2164145902609147
50719,2.591700071734769
50720,1.122964491455206
50721,1.4698262201027652
50722,1.934293940343136
50723,1.3582840739718165
50724,1.715999050217658
50725,1.4344764555963812
50726,1.4524248988267496
50727,1.9095086688620921
50728,2.1294806411086085
50729,1.6421122039896359
50730,1.4743133802968718
50731,1.8738748994331362
50732,2.452833188375688
50733,0.9455573061744444
50734,1.2669165179250834
50735,2.365054747183372
50736,1.4012429760643563
50737,1.5749147942859434
50738,1.6200177048892854
50739,1.785808555574179
50740,1.9332060949977956
50741,1.8362433565070528
50742,1.7520371274072097
50743,1.9882583974407257
50744,1.8213832575833164
50745,1.2808818286136612
50746,1.5474738234635872
50747,1.9451062246520276
50748,1.5006542401130156
50749,1.2781401664184058
50750,1.0724258165691967
50751,1.869433836576309
50752,1.617818216228872
50753,1.5426374558389977
50754,1.9303514836345421
50755,1.4511905853185354
50756,1.5057814147661626
50757,1.8739286047682517
50758,1.391721956645188
50759,1.4448851947651145
50760,1.7645668591849502
50761,1.805064554705118
50762,2.8981241502938504
50763,1.7481289170271936
50764,1.950992697987386
50765,1.0720054102383472
50766,2.132889752657235
50767,2.4978099712838047
50768,1.0609150855661342
50769,2.2436469614014296
50770,2.406998598307207
50771,1.8195101953897734
50772,2.381504868771885
50773,1.8567346183375846
50774,1.4201689020031534
50775,2.412840047118454
50776,2.151174901302929
50777,1.8104573091189824
50778,1.8797059334865254
50779,1.6315738133777407
50780,1.733785603689821
50781,1.7079700630544248
50782,2.115204523188583
50783,1.439024746163006
50784,1.3737680026767451
50785,1.9733897938531229
50786,1.2260011754523497
50787,2.0850900821172766
50788,2.0576933904802686
50789,2.4792785062660956
50790,1.682932807764404
50791,1.6733123730054427
50792,1.9943934334640079
50793,1.9711105743581916
50794,1.3679259926589369
50795,1.9903417401970547
50796,1.3184308653816448
50797,2.3364267164716255
50798,1.9492627509867528
50799,2.2883310700766106
50800,1.5882915995670488
50801,1.9366581331137
50802,1.785242710991866
50803,1.6938373198621526
50804,2.142933407661583
50805,1.81098870039385
50806,1.5843485774961366
50807,1.5975359237196312
50808,1.9411992290709614
50809,1.3846397906145302
50810,1.415248271694245
50811,1.3443189067227763
50812,1.592293917996864
50813,2.0531611757271326
50814,2.5162031747004585
50815,2.386733322541361
50816,1.6610443367000096
50817,1.681632319692239
50818,1.9454716176042788
50819,1.712141921025653
50820,1.8805536826929892
50821,1.8006307920431306
50822,1.6337024605467256
50823,2.0046814857543476
50824,2.0241504633350855
50825,1.614947004182648
50826,1.8367314538779151
50827,1.430304269238584
50828,1.7720641477972254
50829,1.780260249216708
50830,1.4451405151502161
50831,2.1015145693781214
50832,2.195159737589626
50833,1.2471800894506901
50834,2.315657069087647
50835,1.849544264081028
50836,1.7281232303938117
50837,1.8823538252629959
50838,1.5680641647227929
50839,2.4076054022490068
50840,1.8414586488832811
50841,1.6137945876397009
50842,2.230801962103807
50843,1.98823777148728
50844,1.2753103484711477
50845,2.1688185015626873
50846,2.412217448911528
50847,2.2118798629376037
50848,2.424087630604262
50849,1.8283987296925819
50850,1.7882072748214695
50851,1.3193710239703718
50852,1.7071963580595142
50853,2.2017250829335104
50854,1.6511888166848658
50855,2.029615512261195
50856,1.6634415001435934
50857,2.255438935072357
50858,1.6720079274415114
50859,1.7027023903026492
50860,1.5876585960855119
50861,1.7112918308156946
50862,1.7874441576841837
50863,1.6371752294395567
50864,2.831342145575634
50865,1.8530526831396625
50866,1.6357841530698423
50867,1.4684658553173389
50868,1.6518309337577488
50869,1.920206946547295
50870,1.8130299425895524
50871,1.8140518070392897
50872,1.2596438714576008
50873,1.7379710745936228
50874,1.635727965376021
50875,1.635199628870473
50876,1.7670147397568794
50877,1.9298401099079445
50878,1.1899445575532903
50879,1.4347037528415907
50880,2.1198264767571993
50881,1.7119607044401146
50882,2.0107429930102017
50883,1.7908579766766426
50884,2.1502120264018876
50885,1.9162281419765907
50886,1.9903229499069077
50887,1.1637857939797405
50888,1.7281010994400958
50889,2.1085956923111153
50890,1.505592586376054
50891,1.7341687911075647
50892,1.6299158332173334
50893,2.3873417384307007
50894,1.87692126783688
50895,1.9550121705297645
50896,1.47033799563608
50897,1.929447596469159
50898,1.8776635607416843
50899,1.8974208545005187
50900,2.256116875864288
50901,1.6951286935372254
50902,2.2655376577111563
50903,1.5151625803847208
50904,2.1519006398483587
50905,1.442902763962536
50906,1.6638797786549926
50907,1.437754863066921
50908,2.5725390531886605
50909,1.8647124447963268
50910,2.190107924229337
50911,1.3317695985465523
50912,1.8130144096073488
50913,1.5039887457113044
50914,2.051968556797579
50915,1.7730464476820305
50916,1.958110773794572
50917,1.5611473464945913
50918,1.498839325051017
50919,1.7034114724270872
50920,2.518746917764255
50921,1.8309393666544969
50922,1.6015135241304987
50923,1.635672943221878
50924,2.2537728950730114
50925,1.4238869049308072
50926,1.9556118128516156
50927,2.58047861913325
50928,2.128336547581557
50929,1.1195004670112105
50930,1.9066118457235026
50931,1.81566573197013
50932,1.631170916131376
50933,1.6969694047715214
50934,2.1716769620520466
50935,1.5536289473991896
50936,2.4355482560876913
50937,2.32605601632475
50938,2.255338761939687
50939,1.7195048119897964
50940,1.3129814113067124
50941,1.9225017220761371
50942,1.4680742971892213
50943,1.7013513296634502
50944,2.6936904677237363
50945,2.4404289715784913
50946,1.6309318780220687
50947,2.077769125560235
50948,2.1415362963005276
50949,1.959180708753102
50950,2.0271207882729945
50951,2.2083015589066557
50952,2.0582198778850262
50953,1.301144423705642
50954,1.9791865476493484
50955,2.0890126773759228
50956,1.2958506468529714
50957,2.169433944596406
50958,1.945978643844867
50959,2.280960821908117
50960,1.8834307251737274
50961,1.8352591498603883
50962,2.242485524297014
50963,2.5888948873626454
50964,1.5771080281423573
50965,1.9390996364900284
50966,1.351976681399453
50967,1.7697103739000637
50968,2.1429934596385323
50969,1.66247441549294
50970,1.6613544797294253
50971,2.0744832997424636
50972,1.6835345114415858
50973,1.442707635644052
50974,1.97600862975467
50975,2.419176914982275
50976,1.4649593176660787
50977,2.0073791623303894
50978,1.30248202543439
50979,1.9194670188376435
50980,2.3200161227583136
50981,2.175750998192001
50982,2.3190231934137766
50983,1.6690160353799532
50984,1.8116128353032463
50985,1.965767327885405
50986,1.7521543619047604
50987,1.5864377600699715
50988,1.821912653700195
50989,2.488903358821179
50990,1.115018493622924
50991,1.6975681448183169
50992,2.0493461120869525
50993,1.848382357752886
50994,2.0642357182838205
50995,1.4048252460327788
50996,1.2747578362389875
50997,2.096199943063639
50998,1.9861993464058614
50999,2.076325641311366
51000,1.5322363775730476
51001,1.9879232933019226
51002,1.8421729420448463
51003,1.8016335990391026
51004,1.70525090699023
51005,1.693325947390341
51006,2.4005496286203014
51007,2.508195075305281
51008,1.735520882747231
51009,1.582522909400116
51010,2.3293761698091107
51011,1.7046975455177518
51012,1.5602666616372556
51013,1.1068898135908718
51014,1.7545000894444112
51015,1.4772096505238599
51016,2.3025853824720315
51017,2.0592189645574246
51018,1.8252105208215177
51019,1.7499095947396368
51020,1.7448447086564953
51021,1.8895559074478094
51022,1.6690190132510083
51023,2.3375092544468243
51024,1.648577878182881
51025,2.2327999096560904
51026,1.9807339448154822
51027,2.4213406439423077
51028,2.0295223647798504
51029,2.3150696886296807
51030,2.2015026517201175
51031,1.734593871425722
51032,1.4963061740100718
51033,1.7855251215879973
51034,1.8282440348005697
51035,2.7926564884238205
51036,2.4282078747627756
51037,2.3590233325933876
51038,1.4539139689443492
51039,2.055041540723309
51040,2.2387675745023787
51041,1.9509205605199709
51042,1.6406119335741538
51043,1.5165924335919474
51044,1.9283687429225775
51045,2.0105295978436475
51046,2.1913582899242336
51047,1.7121618684075623
51048,1.553429187165439
51049,2.257843618143697
51050,2.351371415849395
51051,2.2974095419929887
51052,1.7970100230326702
51053,1.8945277589114529
51054,1.9091767179629393
51055,1.8741550411961292
51056,1.7319191436288524
51057,1.884356143491102
51058,1.966266637521449
51059,2.466729819494788
51060,1.532551389751636
51061,1.8521291531668034
51062,2.3072288337427174
51063,2.2092860599762236
51064,2.2903561345173356
51065,1.7946703619058662
51066,2.0451185982312605
51067,1.413234318557845
51068,1.8722058662617078
51069,2.3079558529449145
51070,1.6873488456066736
51071,1.8321455415315273
51072,1.4603883314691313
51073,1.7117992622711355
51074,1.9307752180496474
51075,1.8475482727343957
51076,1.054405792583673
51077,2.807333288418097
51078,2.1525062969878666
51079,1.336972966733879
51080,1.4927944279209298
51081,1.6873103949816022
51082,2.4161140857658623
51083,1.4639205576197578
51084,2.119427523706909
51085,1.6745691071714095
51086,1.2687903233321407
51087,1.6472237828442156
51088,1.7873697020299764
51089,1.3232205660782572
51090,2.0782403398838527
51091,1.562786697684551
51092,1.4763234621292636
51093,1.748417275449853
51094,1.0356151375209026
51095,1.3933027671254141
51096,1.7168053438427555
51097,2.05146518784278
51098,2.17334415663324
51099,1.6453411076995956
51100,1.1926274102597856
51101,1.8294708268308653
51102,2.6867228208007443
51103,2.284185651850021
51104,2.2223917998274496
51105,1.741980030765669
51106,2.035328969341663
51107,1.846328944011237
51108,1.7100115608361608
51109,1.874747043350907
51110,1.4622231984382807
51111,2.096230544585074
51112,1.2905588701348933
51113,1.5270043727733418
51114,1.8269629334270512
51115,2.5733105187965766
51116,2.203967685082466
51117,1.6032319497943872
51118,1.4004827102326978
51119,2.28540166872546
51120,1.6561688910441896
51121,2.5343538705965716
51122,2.302751984975464
51123,1.7328511648473164
51124,2.188754150392395
51125,1.1550513842169794
51126,2.521510531130857
51127,2.240953230777375
51128,1.6086134435176258
51129,2.478435050513826
51130,2.22759343178367
51131,2.452717834704312
51132,1.8975232865734193
51133,1.9141501332371922
51134,1.8855689184011961
51135,2.6461567753446946
51136,1.1511959716984412
51137,1.3731379476723742
51138,2.4612862590099533
51139,1.0954880156109894
51140,1.8790429799335677
51141,1.429487759529927
51142,1.8421835202677466
51143,1.4036077686883637
51144,1.689659298940847
51145,1.458063550366194
51146,1.758451751416013
51147,2.438764032089877
51148,2.344378886448451
51149,2.0970462636500455
51150,2.0149627748648125
51151,1.60139757275573
51152,2.4486372531637275
51153,1.9687210382235056
51154,1.4547311934988976
51155,2.1288136523554386
51156,1.5375328059369116
51157,1.7722140688503227
51158,2.0749054567738323
51159,1.1978175822155919
51160,1.9987062428863926
51161,1.9127564133158943
51162,2.0170418714443943
51163,1.6273987331959687
51164,1.6441672629360458
51165,2.33348271031251
51166,2.202764462953837
51167,1.7158242418112963
51168,1.4911097810083822
51169,2.2005849617748883
51170,2.2705769600923307
51171,1.6191493046083707
51172,1.6558240517895846
51173,2.6096299615540164
51174,1.7515455957161796
51175,1.9972004014050553
51176,1.5417030396290907
51177,1.3665574437983534
51178,2.3676827852023514
51179,1.6932103791729585
51180,2.1307589556914084
51181,2.0054590081678043
51182,2.1854528279279974
51183,1.733212199904289
51184,2.7050741947668326
51185,2.6120608724391357
51186,2.1428305974083592
51187,1.5914596934737721
51188,2.122525498465563
51189,2.4292431055552646
51190,1.988188685678236
51191,2.236494923760514
51192,1.6876160677008705
51193,1.7465556833950258
51194,2.2219467276811136
51195,1.6504991442491272
51196,1.8279838918274987
51197,1.7647307838969235
51198,1.8729513345217375
51199,2.4786269575074114
51200,1.5911336039868629
51201,1.9023268636307171
51202,1.8104476791991972
51203,1.9192250328035207
51204,1.6488364981278716
51205,2.16841017310537
51206,1.6137556490556104
51207,1.9748453743451289
51208,1.98788122677924
51209,2.0973109027845096
51210,2.075373116731961
51211,2.5208315067479465
51212,1.795212357066351
51213,1.1867595850332444
51214,1.2815394977049213
51215,2.5089225320758404
51216,1.9379254423356045
51217,2.2401367729370607
51218,2.226158865664024
51219,2.016581814801369
51220,1.9693744716143131
51221,1.7048399187243795
51222,1.7586995179131106
51223,1.8469735337729434
51224,1.7261166670187342
51225,2.4484142672440887
51226,1.6927169233231134
51227,1.3496072376718447
51228,1.8232937558188027
51229,2.493591741171451
51230,2.002325385059673
51231,2.254061495136023
51232,1.5608024760599366
51233,2.0027655623359886
51234,1.9249849011974423
51235,1.781417133301379
51236,1.9587437027640946
51237,1.6253336109624836
51238,2.088991655191422
51239,1.3265389006392718
51240,1.7028317184398407
51241,2.2511738463939417
51242,1.6460725339478763
51243,2.147465868350908
51244,1.4834522216145425
51245,2.4622918927102493
51246,2.0262387147996903
51247,1.4507167204794462
51248,1.8802950184961826
51249,1.3935953606137446
51250,2.130424169037065
51251,2.2154071278727647
51252,2.165303367734297
51253,1.8043355044220335
51254,1.5709914777050624
51255,1.8931267836420482
51256,1.542015949975843
51257,1.4894470734919478
51258,2.0951860163409055
51259,1.5717728962183357
51260,2.158163622046962
51261,1.9134096442052178
51262,1.578619460834581
51263,1.7399004750610727
51264,2.235311277734686
51265,1.9058101709037203
51266,1.927488039688761
51267,1.5958816345810032
51268,1.901013453043106
51269,1.6808886113837462
51270,0.8724491760446744
51271,2.1219837977458926
51272,1.3742270424815608
51273,1.681992805970287
51274,2.280335763083404
51275,2.0906941293498518
51276,1.2715495670827384
51277,1.9513549446400913
51278,1.7827770572581194
51279,1.5394706396423548
51280,1.776588346628451
51281,1.8579781898047867
51282,2.1282193098738116
51283,1.8973344278261788
51284,1.563094569628964
51285,2.076341454816505
51286,2.2156228676541825
51287,1.9481318478969083
51288,2.1377467056733823
51289,1.8390270480480235
51290,1.479909801212104
51291,2.00647137927732
51292,1.6576778253477418
